satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,Probabilidad_de_irse,Riesgo,nombre
0.93,0.65,4,258,3,0,0,0,8,2,0.0,Bajo,Empleado 7460
0.46,0.66,6,229,3,0,0,0,8,2,0.11,Bajo,Empleado 7461
0.24,0.61,5,252,4,0,0,0,9,2,0.03,Bajo,Empleado 7462
0.32,0.41,3,138,3,1,0,0,9,2,0.0,Bajo,Empleado 7463
0.5,0.78,4,208,3,1,0,0,9,2,0.01,Bajo,Empleado 7464
0.58,0.72,3,113,3,1,0,0,4,2,0.0,Bajo,Empleado 7465
0.83,0.81,4,209,4,0,0,0,0,2,0.04,Bajo,Empleado 7466
0.57,0.42,2,248,4,0,0,0,0,2,0.01,Bajo,Empleado 7467
0.51,0.83,5,161,3,0,0,0,0,1,0.01,Bajo,Empleado 7468
0.65,0.96,2,246,2,1,0,0,0,1,0.01,Bajo,Empleado 7469
0.52,0.41,3,283,3,0,0,0,0,1,0.01,Bajo,Empleado 7470
0.77,0.7,3,145,2,0,0,0,6,1,0.0,Bajo,Empleado 7471
0.42,0.77,3,270,3,0,0,0,6,1,0.13,Bajo,Empleado 7472
0.68,0.79,4,273,4,0,0,0,6,1,0.01,Bajo,Empleado 7473
0.83,0.92,4,187,6,1,0,0,6,1,0.02,Bajo,Empleado 7474
0.66,0.63,3,166,3,0,0,0,0,0,0.0,Bajo,Empleado 7475
0.75,0.57,3,158,2,1,0,0,1,1,0.0,Bajo,Empleado 7476
0.65,0.48,4,229,3,0,0,0,1,0,0.0,Bajo,Empleado 7477
0.49,0.6,3,191,3,1,0,0,1,0,0.0,Bajo,Empleado 7478
0.77,0.96,3,232,2,1,0,0,1,1,0.0,Bajo,Empleado 7479
0.65,0.97,3,198,3,0,0,0,1,1,0.0,Bajo,Empleado 7480
0.65,0.49,5,238,4,0,0,0,5,0,0.0,Bajo,Empleado 7481
0.44,0.58,2,157,2,0,0,0,7,1,0.02,Bajo,Empleado 7482
0.61,0.72,4,134,2,0,0,0,2,2,0.0,Bajo,Empleado 7483
0.98,0.89,3,150,3,0,0,0,8,0,0.0,Bajo,Empleado 7484
0.68,0.88,5,256,2,0,0,0,9,2,0.0,Bajo,Empleado 7485
0.58,0.5,3,208,3,0,0,0,4,2,0.01,Bajo,Empleado 7486
0.81,0.92,3,136,3,0,0,0,5,2,0.0,Bajo,Empleado 7487
0.76,0.5,4,136,3,0,0,0,5,2,0.0,Bajo,Empleado 7488
0.14,0.93,4,180,4,0,0,0,5,0,0.02,Bajo,Empleado 7489
0.49,0.91,3,227,3,0,0,0,7,2,0.0,Bajo,Empleado 7490
0.97,0.78,5,156,3,0,0,0,7,2,0.0,Bajo,Empleado 7491
0.91,0.6,4,133,4,1,0,0,7,2,0.0,Bajo,Empleado 7492
0.15,0.98,2,96,2,0,0,0,7,0,0.01,Bajo,Empleado 7493
0.82,0.63,3,171,3,0,0,0,7,2,0.0,Bajo,Empleado 7494
0.67,0.87,3,177,4,0,0,0,7,0,0.01,Bajo,Empleado 7495
0.5,0.96,4,274,3,0,0,0,7,1,0.0,Bajo,Empleado 7496
0.57,0.39,2,145,3,0,0,0,7,2,0.0,Bajo,Empleado 7497
0.99,0.94,5,221,2,0,0,0,7,2,0.02,Bajo,Empleado 7498
0.97,0.94,3,202,2,0,0,0,7,2,0.01,Bajo,Empleado 7499
0.93,0.58,5,238,2,0,0,0,7,2,0.0,Bajo,Empleado 7500
0.62,0.6,4,170,2,0,0,0,7,1,0.0,Bajo,Empleado 7501
0.62,0.51,4,208,2,1,0,0,7,1,0.0,Bajo,Empleado 7502
0.96,0.61,4,199,3,0,0,0,7,1,0.0,Bajo,Empleado 7503
0.98,0.96,4,253,3,0,0,0,7,1,0.0,Bajo,Empleado 7504
0.52,0.57,4,239,3,0,0,0,7,1,0.01,Bajo,Empleado 7505
0.56,0.77,5,279,4,0,0,0,7,1,0.02,Bajo,Empleado 7506
0.14,0.41,6,114,3,0,0,0,7,1,0.09,Bajo,Empleado 7507
0.29,0.38,6,105,5,0,0,0,7,1,0.06,Bajo,Empleado 7508
0.76,0.81,4,193,3,1,0,0,2,1,0.0,Bajo,Empleado 7509
0.39,0.58,3,152,3,1,0,0,2,1,0.0,Bajo,Empleado 7510
0.96,0.72,4,228,2,0,0,0,2,0,0.0,Bajo,Empleado 7511
0.84,0.93,3,242,4,0,0,0,3,1,0.01,Bajo,Empleado 7512
0.81,0.62,4,197,3,0,0,0,3,1,0.01,Bajo,Empleado 7513
0.51,0.51,5,222,4,0,0,0,3,1,0.06,Bajo,Empleado 7514
0.87,0.75,3,222,3,0,0,0,3,1,0.0,Bajo,Empleado 7515
0.94,0.77,5,233,4,0,0,0,9,0,0.07,Bajo,Empleado 7516
0.69,0.97,4,264,3,0,0,0,9,1,0.0,Bajo,Empleado 7517
0.44,0.53,3,132,3,1,0,0,9,1,0.07,Bajo,Empleado 7518
0.85,0.55,5,182,3,0,0,0,9,1,0.0,Bajo,Empleado 7519
0.18,0.86,6,264,3,0,0,0,9,0,0.02,Bajo,Empleado 7520
0.91,0.74,6,253,2,0,0,0,9,1,0.02,Bajo,Empleado 7521
0.81,0.83,3,193,3,0,0,0,9,2,0.0,Bajo,Empleado 7522
0.82,0.59,5,143,2,1,0,0,9,0,0.0,Bajo,Empleado 7523
0.48,0.79,3,180,2,0,0,0,9,2,0.06,Bajo,Empleado 7524
0.92,0.84,3,220,3,1,0,0,9,0,0.01,Bajo,Empleado 7525
0.94,0.88,5,150,4,0,0,0,9,2,0.03,Bajo,Empleado 7526
1.0,0.56,3,182,3,0,0,0,8,2,0.0,Bajo,Empleado 7527
0.96,0.91,3,257,3,0,0,0,8,2,0.0,Bajo,Empleado 7528
0.24,0.74,3,269,4,1,0,0,8,2,0.01,Bajo,Empleado 7529
0.62,0.89,5,243,3,0,0,0,8,2,0.0,Bajo,Empleado 7530
0.55,0.76,4,257,3,0,0,0,8,2,0.0,Bajo,Empleado 7531
0.82,0.52,5,233,2,0,0,0,8,2,0.0,Bajo,Empleado 7532
0.62,0.56,4,267,4,0,0,0,8,2,0.06,Bajo,Empleado 7533
0.61,0.69,4,160,2,1,0,0,8,0,0.0,Bajo,Empleado 7534
0.72,0.52,3,143,4,1,0,0,8,1,0.01,Bajo,Empleado 7535
0.45,0.76,4,143,2,1,0,0,8,2,0.03,Bajo,Empleado 7536
0.51,0.93,3,162,4,0,0,0,8,2,0.0,Bajo,Empleado 7537
0.42,0.53,3,181,5,0,0,0,9,2,0.07,Bajo,Empleado 7538
0.69,0.64,3,286,3,0,0,0,9,2,0.0,Bajo,Empleado 7539
0.61,0.66,2,111,3,0,0,0,9,2,0.01,Bajo,Empleado 7540
0.5,0.98,5,177,4,0,0,0,4,2,0.02,Bajo,Empleado 7541
0.25,0.68,4,279,5,1,0,0,0,2,0.11,Bajo,Empleado 7542
0.88,0.89,4,135,3,0,0,0,0,2,0.0,Bajo,Empleado 7543
0.81,0.66,3,160,2,0,0,0,0,2,0.0,Bajo,Empleado 7544
0.75,0.77,3,178,4,0,0,0,0,0,0.02,Bajo,Empleado 7545
0.77,0.8,3,147,3,0,0,0,0,1,0.0,Bajo,Empleado 7546
0.55,0.72,3,204,2,0,0,0,6,1,0.0,Bajo,Empleado 7547
0.7,0.73,5,151,2,0,0,0,6,1,0.0,Bajo,Empleado 7548
0.96,0.78,3,209,2,0,0,0,6,0,0.0,Bajo,Empleado 7549
0.18,0.73,6,225,4,0,0,0,6,1,0.0,Bajo,Empleado 7550
0.22,0.62,6,142,3,0,0,0,0,1,0.03,Bajo,Empleado 7551
0.95,0.49,3,158,2,0,0,0,1,1,0.0,Bajo,Empleado 7552
0.37,0.71,2,139,4,0,0,0,1,0,0.04,Bajo,Empleado 7553
0.84,0.45,3,263,2,0,0,0,1,1,0.01,Bajo,Empleado 7554
0.8,0.68,3,160,3,0,0,0,1,1,0.0,Bajo,Empleado 7555
0.57,0.55,2,173,2,0,0,0,1,1,0.0,Bajo,Empleado 7556
0.98,0.63,3,169,2,0,0,0,5,1,0.0,Bajo,Empleado 7557
0.95,0.62,3,161,3,0,0,0,7,1,0.0,Bajo,Empleado 7558
0.8,0.65,4,172,3,1,0,0,2,1,0.0,Bajo,Empleado 7559
0.52,0.7,3,257,3,0,0,0,8,1,0.0,Bajo,Empleado 7560
0.31,0.62,2,139,3,0,0,0,9,2,0.04,Bajo,Empleado 7561
0.71,0.59,5,245,2,0,0,0,4,2,0.0,Bajo,Empleado 7562
0.71,0.85,3,260,3,0,0,0,5,2,0.0,Bajo,Empleado 7563
0.5,0.96,5,229,4,0,0,0,5,2,0.02,Bajo,Empleado 7564
0.95,0.9,2,129,5,0,0,0,5,2,0.01,Bajo,Empleado 7565
0.95,0.77,3,184,4,0,0,0,7,2,0.0,Bajo,Empleado 7566
0.65,0.85,4,204,3,0,0,0,7,2,0.0,Bajo,Empleado 7567
0.94,0.72,3,152,2,1,0,0,7,2,0.0,Bajo,Empleado 7568
0.72,0.85,4,142,3,0,0,0,7,2,0.0,Bajo,Empleado 7569
0.94,0.79,4,136,2,0,0,0,7,2,0.01,Bajo,Empleado 7570
0.79,0.94,4,216,4,0,0,0,7,2,0.02,Bajo,Empleado 7571
0.6,0.58,3,201,3,0,0,0,7,2,0.0,Bajo,Empleado 7572
0.62,0.76,4,163,3,0,0,0,7,0,0.0,Bajo,Empleado 7573
0.94,0.74,4,224,5,0,0,0,7,1,0.0,Bajo,Empleado 7574
0.24,0.5,4,209,3,0,0,0,7,2,0.01,Bajo,Empleado 7575
0.17,0.71,5,257,4,1,0,0,7,2,0.0,Bajo,Empleado 7576
0.66,0.83,4,234,4,0,0,0,7,2,0.0,Bajo,Empleado 7577
0.65,0.56,3,221,2,0,0,0,7,2,0.0,Bajo,Empleado 7578
0.51,0.62,2,186,2,0,0,0,7,1,0.0,Bajo,Empleado 7579
0.41,0.75,4,199,3,0,0,0,7,1,0.04,Bajo,Empleado 7580
0.98,0.99,3,235,3,0,0,0,7,1,0.0,Bajo,Empleado 7581
0.96,0.55,5,211,2,0,0,0,7,1,0.0,Bajo,Empleado 7582
0.55,0.97,4,136,4,0,0,0,7,1,0.0,Bajo,Empleado 7583
0.99,0.71,4,155,3,0,0,0,7,1,0.0,Bajo,Empleado 7584
0.51,0.98,4,269,3,0,0,0,2,1,0.0,Bajo,Empleado 7585
0.74,0.9,3,285,3,0,0,0,2,1,0.03,Bajo,Empleado 7586
0.81,0.87,5,241,3,0,0,0,2,1,0.0,Bajo,Empleado 7587
0.51,0.87,3,180,4,0,0,0,3,1,0.11,Bajo,Empleado 7588
0.53,0.55,5,224,2,1,0,0,3,1,0.0,Bajo,Empleado 7589
0.67,0.48,6,107,2,1,0,0,3,1,0.0,Bajo,Empleado 7590
0.68,0.64,2,167,2,0,0,0,3,1,0.0,Bajo,Empleado 7591
0.69,0.63,3,137,3,0,0,0,9,1,0.0,Bajo,Empleado 7592
0.71,0.65,4,239,3,0,0,0,9,1,0.0,Bajo,Empleado 7593
0.64,0.56,3,239,3,0,0,0,9,1,0.0,Bajo,Empleado 7594
0.62,0.58,3,148,2,1,0,0,9,1,0.0,Bajo,Empleado 7595
0.81,0.5,4,231,3,1,0,0,9,1,0.0,Bajo,Empleado 7596
0.84,0.54,4,179,2,0,0,0,9,1,0.0,Bajo,Empleado 7597
1.0,0.67,3,181,2,0,0,0,9,1,0.0,Bajo,Empleado 7598
0.72,0.73,5,184,4,1,0,0,9,1,0.01,Bajo,Empleado 7599
0.57,0.67,3,207,2,0,0,0,9,2,0.0,Bajo,Empleado 7600
0.73,0.99,4,152,4,0,0,0,9,2,0.03,Bajo,Empleado 7601
0.91,0.59,4,133,4,0,0,0,9,2,0.0,Bajo,Empleado 7602
0.98,0.85,4,178,3,0,0,0,8,2,0.0,Bajo,Empleado 7603
0.58,0.95,4,173,3,0,0,0,8,2,0.0,Bajo,Empleado 7604
0.73,0.52,2,113,5,1,0,0,8,2,0.0,Bajo,Empleado 7605
0.96,0.95,3,236,2,0,0,0,8,2,0.0,Bajo,Empleado 7606
0.57,0.98,3,188,5,0,0,0,8,2,0.06,Bajo,Empleado 7607
0.77,0.73,3,269,2,0,0,0,8,2,0.01,Bajo,Empleado 7608
0.3,0.85,2,203,3,0,0,0,8,2,0.01,Bajo,Empleado 7609
0.85,0.75,3,214,3,0,0,0,8,2,0.0,Bajo,Empleado 7610
0.49,0.83,2,185,6,0,0,0,8,2,0.07,Bajo,Empleado 7611
0.77,0.43,4,265,6,0,0,0,8,0,0.06,Bajo,Empleado 7612
1.0,0.99,4,184,4,0,0,0,8,1,0.0,Bajo,Empleado 7613
0.85,0.74,3,157,3,0,0,0,9,2,0.0,Bajo,Empleado 7614
0.87,0.75,3,258,3,0,0,0,9,2,0.0,Bajo,Empleado 7615
0.9,0.79,3,222,6,1,0,0,9,2,0.0,Bajo,Empleado 7616
0.71,0.8,5,248,4,0,0,0,4,2,0.0,Bajo,Empleado 7617
0.59,0.56,5,162,4,0,0,0,0,1,0.05,Bajo,Empleado 7618
0.85,0.74,3,250,3,1,0,0,0,1,0.0,Bajo,Empleado 7619
0.72,0.82,4,231,3,0,0,0,0,1,0.01,Bajo,Empleado 7620
0.73,0.65,3,165,3,0,0,0,0,1,0.0,Bajo,Empleado 7621
0.9,0.54,3,272,2,0,0,0,0,1,0.0,Bajo,Empleado 7622
0.59,0.65,4,177,2,0,0,0,6,1,0.0,Bajo,Empleado 7623
0.52,0.9,3,133,3,0,0,0,6,1,0.01,Bajo,Empleado 7624
0.85,0.49,4,159,3,0,0,0,6,1,0.0,Bajo,Empleado 7625
0.35,0.4,3,130,3,0,0,0,6,1,0.01,Bajo,Empleado 7626
0.7,0.68,3,185,4,0,0,0,0,1,0.0,Bajo,Empleado 7627
0.58,0.86,3,182,3,0,0,0,1,1,0.0,Bajo,Empleado 7628
0.89,0.5,2,238,4,0,0,0,1,1,0.02,Bajo,Empleado 7629
0.54,0.63,3,211,3,0,0,0,1,1,0.0,Bajo,Empleado 7630
0.55,0.89,4,209,3,0,0,0,1,1,0.0,Bajo,Empleado 7631
0.77,0.62,5,190,3,0,0,0,1,1,0.0,Bajo,Empleado 7632
0.55,0.61,4,272,4,1,0,0,5,1,0.0,Bajo,Empleado 7633
0.6,0.77,3,202,3,0,0,0,7,1,0.0,Bajo,Empleado 7634
0.75,0.9,4,185,3,0,0,0,2,1,0.0,Bajo,Empleado 7635
0.57,0.88,3,176,3,0,0,0,8,1,0.0,Bajo,Empleado 7636
0.69,0.94,4,239,3,0,0,0,9,1,0.01,Bajo,Empleado 7637
0.87,0.98,4,238,3,1,0,0,4,1,0.0,Bajo,Empleado 7638
0.69,0.36,5,269,6,1,0,0,5,2,0.03,Bajo,Empleado 7639
0.58,0.92,3,232,5,0,0,0,5,2,0.09,Bajo,Empleado 7640
0.87,0.64,2,148,6,1,0,0,5,2,0.0,Bajo,Empleado 7641
0.71,0.77,3,149,2,0,0,0,7,2,0.0,Bajo,Empleado 7642
0.74,0.78,4,203,2,0,0,0,7,2,0.0,Bajo,Empleado 7643
0.75,0.53,5,235,3,0,0,0,7,2,0.0,Bajo,Empleado 7644
0.5,0.54,2,269,2,1,0,0,7,2,0.0,Bajo,Empleado 7645
0.59,0.86,4,260,2,0,0,0,7,2,0.03,Bajo,Empleado 7646
0.81,0.84,3,216,3,0,0,0,7,2,0.0,Bajo,Empleado 7647
0.34,0.55,3,136,2,1,0,0,7,2,0.02,Bajo,Empleado 7648
0.53,0.87,5,158,3,0,0,0,7,2,0.0,Bajo,Empleado 7649
0.94,0.85,4,180,4,0,0,0,7,2,0.0,Bajo,Empleado 7650
0.76,0.77,5,133,2,0,0,0,7,0,0.0,Bajo,Empleado 7651
0.2,0.58,5,199,4,0,0,0,7,1,0.0,Bajo,Empleado 7652
0.97,0.67,3,169,2,1,0,0,7,2,0.0,Bajo,Empleado 7653
0.96,0.72,3,195,2,0,0,0,7,2,0.0,Bajo,Empleado 7654
0.81,0.5,5,205,3,0,0,0,7,2,0.0,Bajo,Empleado 7655
0.2,0.48,4,156,4,1,0,0,7,2,0.0,Bajo,Empleado 7656
0.53,0.71,3,125,2,1,0,0,7,1,0.01,Bajo,Empleado 7657
0.75,0.76,3,171,4,0,0,0,7,1,0.0,Bajo,Empleado 7658
0.55,0.91,4,199,3,0,0,0,7,1,0.0,Bajo,Empleado 7659
0.58,0.65,5,187,2,0,0,0,7,1,0.0,Bajo,Empleado 7660
0.99,0.64,4,218,4,0,0,0,2,1,0.0,Bajo,Empleado 7661
0.96,0.86,4,268,3,0,0,0,2,1,0.01,Bajo,Empleado 7662
0.82,0.92,3,257,2,0,0,0,2,1,0.0,Bajo,Empleado 7663
0.88,0.77,4,224,5,1,0,0,3,1,0.02,Bajo,Empleado 7664
0.78,0.97,4,221,4,0,0,0,3,1,0.02,Bajo,Empleado 7665
0.46,0.47,6,101,5,0,0,0,3,1,0.06,Bajo,Empleado 7666
0.88,0.59,3,224,2,0,0,0,3,1,0.0,Bajo,Empleado 7667
0.91,0.55,3,223,4,1,0,0,9,1,0.0,Bajo,Empleado 7668
0.6,0.68,4,271,4,0,0,0,9,1,0.08,Bajo,Empleado 7669
0.82,0.51,3,210,2,0,0,0,9,1,0.0,Bajo,Empleado 7670
0.67,0.56,4,241,3,0,0,0,9,1,0.0,Bajo,Empleado 7671
0.55,0.61,3,209,3,0,0,0,9,1,0.0,Bajo,Empleado 7672
0.73,0.62,5,186,4,0,0,0,9,1,0.0,Bajo,Empleado 7673
0.59,0.68,4,273,2,0,0,0,9,1,0.0,Bajo,Empleado 7674
0.4,0.65,6,172,2,1,0,0,9,1,0.0,Bajo,Empleado 7675
0.56,0.99,3,209,2,0,0,0,9,1,0.0,Bajo,Empleado 7676
0.87,0.57,4,175,2,1,0,0,9,1,0.0,Bajo,Empleado 7677
0.5,0.53,5,239,3,0,0,0,9,2,0.0,Bajo,Empleado 7678
0.98,0.79,4,231,4,0,0,0,8,2,0.0,Bajo,Empleado 7679
0.71,0.96,4,131,3,0,0,0,8,2,0.0,Bajo,Empleado 7680
0.72,0.89,4,217,3,0,0,0,8,2,0.0,Bajo,Empleado 7681
0.5,0.83,4,242,2,0,0,0,8,2,0.0,Bajo,Empleado 7682
0.89,0.56,3,224,2,0,0,0,8,2,0.01,Bajo,Empleado 7683
0.56,0.68,3,208,3,1,0,0,8,2,0.0,Bajo,Empleado 7684
0.32,0.55,4,167,5,0,0,0,8,2,0.01,Bajo,Empleado 7685
0.96,0.88,5,269,2,0,0,0,8,2,0.0,Bajo,Empleado 7686
0.67,0.92,4,156,2,0,0,0,8,2,0.0,Bajo,Empleado 7687
0.26,0.7,3,238,6,0,0,0,8,2,0.0,Bajo,Empleado 7688
0.51,0.9,5,193,4,0,0,0,8,2,0.04,Bajo,Empleado 7689
0.16,0.78,4,196,5,0,0,0,9,0,0.0,Bajo,Empleado 7690
0.77,0.71,5,233,2,0,0,0,9,1,0.0,Bajo,Empleado 7691
0.67,0.52,2,152,5,0,0,0,9,2,0.04,Bajo,Empleado 7692
0.36,0.77,4,252,2,0,0,0,4,2,0.11,Bajo,Empleado 7693
0.69,0.82,3,262,5,1,0,0,0,2,0.03,Bajo,Empleado 7694
0.72,0.76,3,261,4,0,0,0,0,2,0.0,Bajo,Empleado 7695
0.72,0.81,4,144,2,0,0,0,0,1,0.01,Bajo,Empleado 7696
0.88,0.95,4,234,3,0,0,0,0,1,0.0,Bajo,Empleado 7697
0.91,0.55,2,234,2,0,0,0,0,1,0.0,Bajo,Empleado 7698
0.96,0.6,4,170,2,1,0,0,6,1,0.0,Bajo,Empleado 7699
0.49,0.8,3,238,4,0,0,0,6,1,0.01,Bajo,Empleado 7700
0.59,0.97,5,242,3,0,0,0,6,1,0.0,Bajo,Empleado 7701
0.8,0.87,4,209,3,0,0,0,6,1,0.01,Bajo,Empleado 7702
0.91,0.67,4,206,3,0,0,0,0,1,0.0,Bajo,Empleado 7703
0.18,0.79,4,240,5,0,0,0,1,1,0.01,Bajo,Empleado 7704
0.94,0.58,5,215,2,0,0,0,1,1,0.0,Bajo,Empleado 7705
0.44,0.61,3,147,4,0,0,0,1,1,0.01,Bajo,Empleado 7706
0.96,0.59,2,265,2,0,0,0,1,1,0.0,Bajo,Empleado 7707
0.55,0.97,4,162,3,0,0,0,1,1,0.0,Bajo,Empleado 7708
0.99,0.54,4,239,3,0,0,0,5,1,0.0,Bajo,Empleado 7709
0.75,0.88,3,224,2,0,0,0,7,1,0.01,Bajo,Empleado 7710
0.66,0.78,4,256,3,0,0,0,2,1,0.0,Bajo,Empleado 7711
0.96,0.57,3,263,3,0,0,0,8,1,0.0,Bajo,Empleado 7712
0.6,0.86,6,272,4,0,0,0,9,1,0.1,Bajo,Empleado 7713
0.64,0.78,4,159,4,0,0,0,4,2,0.01,Bajo,Empleado 7714
0.85,0.8,4,219,2,0,0,0,5,2,0.0,Bajo,Empleado 7715
0.3,0.53,3,210,6,0,0,0,5,2,0.01,Bajo,Empleado 7716
0.74,0.95,4,237,3,1,0,0,5,2,0.01,Bajo,Empleado 7717
0.14,0.8,5,226,3,0,0,0,7,2,0.15,Bajo,Empleado 7718
0.93,0.76,3,212,3,0,0,0,7,2,0.0,Bajo,Empleado 7719
0.75,0.48,3,250,5,0,0,0,7,2,0.07,Bajo,Empleado 7720
0.58,0.63,4,171,3,0,0,0,7,2,0.0,Bajo,Empleado 7721
0.59,0.6,3,149,4,0,0,0,7,2,0.0,Bajo,Empleado 7722
0.2,0.9,5,228,6,0,0,0,7,2,0.03,Bajo,Empleado 7723
1.0,0.84,3,215,2,0,0,0,7,2,0.0,Bajo,Empleado 7724
0.51,0.51,3,272,3,0,0,0,7,2,0.02,Bajo,Empleado 7725
0.16,0.72,4,192,6,0,0,0,7,0,0.0,Bajo,Empleado 7726
0.77,0.56,5,226,4,0,0,0,7,1,0.0,Bajo,Empleado 7727
0.61,0.47,2,149,3,0,0,0,7,2,0.0,Bajo,Empleado 7728
0.73,0.51,3,244,2,0,0,0,7,2,0.0,Bajo,Empleado 7729
0.52,0.85,4,193,3,0,0,0,7,2,0.0,Bajo,Empleado 7730
0.13,0.72,4,247,3,0,0,0,7,2,0.11,Bajo,Empleado 7731
0.73,0.62,3,181,3,0,0,0,7,1,0.0,Bajo,Empleado 7732
0.39,0.68,2,137,3,1,0,0,7,1,0.04,Bajo,Empleado 7733
0.92,0.8,3,211,4,0,0,0,7,1,0.0,Bajo,Empleado 7734
0.34,0.78,5,137,4,0,0,0,7,1,0.06,Bajo,Empleado 7735
0.94,0.51,4,229,2,1,0,0,7,1,0.0,Bajo,Empleado 7736
0.82,0.65,4,168,3,0,0,0,2,1,0.0,Bajo,Empleado 7737
0.26,0.69,4,180,3,1,0,0,2,1,0.0,Bajo,Empleado 7738
0.78,0.53,4,177,2,0,0,0,2,1,0.0,Bajo,Empleado 7739
0.61,0.95,4,191,2,0,0,0,3,1,0.0,Bajo,Empleado 7740
0.5,0.53,3,191,2,1,0,0,3,1,0.0,Bajo,Empleado 7741
0.52,0.96,4,125,3,0,0,0,3,1,0.01,Bajo,Empleado 7742
0.89,0.79,4,152,3,0,0,0,3,1,0.01,Bajo,Empleado 7743
0.85,0.52,4,174,2,0,0,0,9,1,0.0,Bajo,Empleado 7744
0.62,0.86,4,135,3,0,0,0,9,1,0.01,Bajo,Empleado 7745
0.38,0.67,2,117,3,0,0,0,9,1,0.05,Bajo,Empleado 7746
0.55,0.49,2,180,5,1,0,0,9,1,0.03,Bajo,Empleado 7747
0.83,0.84,4,146,3,0,0,0,9,1,0.0,Bajo,Empleado 7748
0.62,0.65,3,249,3,0,0,0,9,1,0.01,Bajo,Empleado 7749
0.6,0.54,3,136,3,1,0,0,9,1,0.0,Bajo,Empleado 7750
0.62,0.5,4,198,3,1,0,0,9,1,0.0,Bajo,Empleado 7751
0.23,0.88,5,201,3,0,0,0,9,1,0.06,Bajo,Empleado 7752
0.13,0.74,6,132,4,1,0,0,9,2,0.12,Bajo,Empleado 7753
0.96,0.63,4,142,4,0,0,0,9,2,0.0,Bajo,Empleado 7754
0.5,0.74,5,256,3,1,0,0,8,2,0.0,Bajo,Empleado 7755
0.66,0.72,3,135,2,0,0,0,8,2,0.0,Bajo,Empleado 7756
0.61,0.72,4,209,2,0,0,0,8,2,0.0,Bajo,Empleado 7757
0.45,0.48,5,287,5,0,0,0,8,2,0.05,Bajo,Empleado 7758
0.5,0.95,4,222,3,1,0,0,8,2,0.01,Bajo,Empleado 7759
0.75,0.82,3,227,2,0,0,0,8,2,0.0,Bajo,Empleado 7760
0.88,0.5,4,162,2,0,0,0,8,2,0.0,Bajo,Empleado 7761
0.49,0.79,5,206,2,0,0,0,8,2,0.01,Bajo,Empleado 7762
0.82,0.87,5,273,6,0,0,0,8,2,1.0,Alto,Empleado 7763
0.92,0.65,4,135,3,0,0,0,8,2,0.0,Bajo,Empleado 7764
0.4,0.85,5,99,2,1,0,0,8,0,0.06,Bajo,Empleado 7765
0.36,0.61,4,166,4,0,0,0,9,1,0.05,Bajo,Empleado 7766
0.8,0.99,5,187,3,1,0,0,9,2,0.0,Bajo,Empleado 7767
0.68,0.65,4,134,3,0,0,0,9,2,0.0,Bajo,Empleado 7768
0.54,0.45,4,137,3,1,0,0,4,2,0.01,Bajo,Empleado 7769
0.73,0.69,3,175,2,0,0,0,0,2,0.0,Bajo,Empleado 7770
0.64,0.49,5,188,2,0,0,0,0,1,0.0,Bajo,Empleado 7771
0.12,0.39,5,161,4,0,0,0,0,1,0.07,Bajo,Empleado 7772
0.6,0.7,4,145,6,0,0,0,0,1,0.02,Bajo,Empleado 7773
0.36,0.62,4,111,6,0,0,0,0,1,0.01,Bajo,Empleado 7774
0.63,0.76,3,176,2,0,0,0,6,1,0.0,Bajo,Empleado 7775
0.67,0.94,2,192,3,0,0,0,6,1,0.0,Bajo,Empleado 7776
0.83,0.9,3,179,2,1,0,0,6,1,0.0,Bajo,Empleado 7777
0.48,0.9,4,224,3,0,0,0,6,1,0.01,Bajo,Empleado 7778
0.89,0.56,4,241,5,0,0,0,0,1,0.03,Bajo,Empleado 7779
0.71,0.96,3,201,3,0,0,0,1,1,0.0,Bajo,Empleado 7780
0.31,0.59,4,138,2,0,0,0,1,1,0.18,Bajo,Empleado 7781
0.89,0.84,5,168,2,0,0,0,1,1,0.01,Bajo,Empleado 7782
0.38,0.51,2,120,3,0,0,0,1,1,0.14,Bajo,Empleado 7783
0.88,0.92,3,179,3,0,0,0,1,1,0.0,Bajo,Empleado 7784
0.64,0.85,3,250,3,0,0,0,5,1,0.01,Bajo,Empleado 7785
0.65,0.74,4,237,3,1,0,0,7,1,0.0,Bajo,Empleado 7786
0.65,0.81,4,192,3,0,0,0,2,1,0.0,Bajo,Empleado 7787
0.54,0.97,4,258,3,0,0,0,8,1,0.0,Bajo,Empleado 7788
0.69,0.76,4,257,4,0,0,0,9,1,0.0,Bajo,Empleado 7789
0.77,0.78,2,271,3,0,0,0,4,1,0.0,Bajo,Empleado 7790
0.28,0.66,3,184,2,0,0,0,5,1,0.0,Bajo,Empleado 7791
0.33,0.4,6,214,6,0,0,0,5,2,0.1,Bajo,Empleado 7792
0.83,0.68,4,198,3,0,0,0,5,2,0.0,Bajo,Empleado 7793
0.89,0.73,3,274,2,0,0,0,7,2,0.03,Bajo,Empleado 7794
0.76,0.6,5,279,2,0,0,0,7,2,0.02,Bajo,Empleado 7795
0.83,0.64,5,272,2,0,0,0,7,2,0.01,Bajo,Empleado 7796
0.57,0.85,4,152,3,0,0,0,7,2,0.0,Bajo,Empleado 7797
0.61,0.89,2,287,4,0,0,0,7,2,0.03,Bajo,Empleado 7798
